total_tokens,ep,tp,num_experts,tokens_per_expert,aligned_m,total_m,hidden_size,intermediate_size_per_tp,topk,time_us,tflops,diff,status
1048576,3,19,86,231663,231680,19924480,7168,108,8,,,,"ERR: CUDA out of memory. Tried to allocate 266.02 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.21 GiB is allocated by PyTorch, and 304.69 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,3,20,86,243855,243968,20981248,7168,103,8,,,,"ERR: CUDA out of memory. Tried to allocate 280.13 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.22 GiB is allocated by PyTorch, and 288.95 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,3,21,86,256048,256128,22027008,7168,98,8,,,,"ERR: CUDA out of memory. Tried to allocate 294.09 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.22 GiB is allocated by PyTorch, and 295.46 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,3,22,86,268241,268288,23072768,7168,94,8,,,,"ERR: CUDA out of memory. Tried to allocate 308.05 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.23 GiB is allocated by PyTorch, and 276.73 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,3,23,86,280434,280448,24118528,7168,90,8,,,,"ERR: CUDA out of memory. Tried to allocate 322.02 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.24 GiB is allocated by PyTorch, and 273.96 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,3,24,86,292626,292736,25175296,7168,86,8,,,,"ERR: CUDA out of memory. Tried to allocate 336.13 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.23 GiB is allocated by PyTorch, and 285.29 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,4,1,64,16384,16384,1048576,7168,2048,8,13219.0,2329,,OK
1048576,4,2,64,32768,32768,2097152,7168,1024,8,15545.0,1980,,OK
1048576,4,3,64,49152,49152,3145728,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,4,4,64,65536,65536,4194304,7168,512,8,18805.0,1637,,OK
1048576,4,5,64,81920,81920,5242880,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,4,6,64,98304,98304,6291456,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,4,7,64,114688,114688,7340032,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,4,8,64,131072,131072,8388608,7168,256,8,27581.0,1116,,OK
1048576,4,9,64,147456,147456,9437184,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,4,10,64,163840,163840,10485760,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,4,11,64,180224,180224,11534336,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,4,12,64,196608,196608,12582912,7168,171,8,,,,"ERR: CUDA out of memory. Tried to allocate 6.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 5.02 GiB is free. Including non-PyTorch memory, this process has 179.28 GiB memory in use. Of the allocated memory 178.20 GiB is allocated by PyTorch, and 306.38 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,4,13,64,212992,212992,13631488,7168,158,8,,,,"ERR: CUDA out of memory. Tried to allocate 182.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.20 GiB is allocated by PyTorch, and 309.75 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,4,14,64,229376,229376,14680064,7168,147,8,,,,"ERR: CUDA out of memory. Tried to allocate 196.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.20 GiB is allocated by PyTorch, and 307.38 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,4,15,64,245760,245760,15728640,7168,137,8,,,,"ERR: CUDA out of memory. Tried to allocate 210.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.19 GiB is allocated by PyTorch, and 318.12 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,4,16,64,262144,262144,16777216,7168,128,8,,,,"ERR: CUDA out of memory. Tried to allocate 224.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.17 GiB is allocated by PyTorch, and 336.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,4,17,64,278528,278528,17825792,7168,121,8,,,,"ERR: CUDA out of memory. Tried to allocate 238.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.19 GiB is allocated by PyTorch, and 320.12 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,4,18,64,294912,294912,18874368,7168,114,8,,,,"ERR: CUDA out of memory. Tried to allocate 252.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.18 GiB is allocated by PyTorch, and 332.25 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,5,1,52,20165,20224,1051648,7168,2048,8,13312.0,2319,,OK
1048576,5,2,52,40330,40448,2103296,7168,1024,8,15480.0,1995,,OK
1048576,5,3,52,60495,60544,3148288,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,5,4,52,80660,80768,4199936,7168,512,8,18949.0,1627,,OK
1048576,5,5,52,100825,100864,5244928,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,5,6,52,120990,121088,6296576,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,5,7,52,141155,141184,7341568,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,5,8,52,161320,161408,8393216,7168,256,8,27456.0,1122,,OK
1048576,5,9,52,181485,181504,9438208,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,5,10,52,201650,201728,10489856,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,5,11,52,221815,221824,11534848,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,5,12,52,241980,242048,12586496,7168,171,8,,,,"ERR: CUDA out of memory. Tried to allocate 6.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 4.97 GiB is free. Including non-PyTorch memory, this process has 179.33 GiB memory in use. Of the allocated memory 178.23 GiB is allocated by PyTorch, and 335.25 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,5,13,52,262144,262144,13631488,7168,158,8,,,,"ERR: CUDA out of memory. Tried to allocate 182.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.17 GiB is allocated by PyTorch, and 337.67 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,5,14,52,282309,282368,14683136,7168,147,8,,,,"ERR: CUDA out of memory. Tried to allocate 196.04 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.18 GiB is allocated by PyTorch, and 332.62 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,6,1,43,24386,24448,1051264,7168,2048,8,13236.0,2332,,OK
1048576,6,2,43,48771,48896,2102528,7168,1024,8,15326.0,2014,,OK
1048576,6,3,43,73157,73216,3148288,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,6,4,43,97542,97664,4199552,7168,512,8,19057.0,1618,,OK
1048576,6,5,43,121928,121984,5245312,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,6,6,43,146313,146432,6296576,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,6,7,43,170699,170752,7342336,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,6,8,43,195084,195200,8393600,7168,256,8,27311.0,1128,,OK
1048576,6,9,43,219470,219520,9439360,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,6,10,43,243855,243968,10490624,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,6,11,43,268241,268288,11536384,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,6,12,43,292626,292736,12587648,7168,171,8,,,,"ERR: CUDA out of memory. Tried to allocate 6.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 4.95 GiB is free. Including non-PyTorch memory, this process has 179.35 GiB memory in use. Of the allocated memory 178.22 GiB is allocated by PyTorch, and 358.85 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,7,1,37,28340,28416,1051392,7168,2048,8,13500.0,2287,,OK
1048576,7,2,37,56680,56704,2098048,7168,1024,8,15577.0,1977,,OK
