total_tokens,ep,tp,num_experts,tokens_per_expert,max_m,total_valid_m,hidden_size,intermediate_size_per_tp,topk,time_us,tflops,diff,status
2168,19,3,14,465,512,6510,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2168,20,1,13,167,256,2171,7168,2048,8,55.7,1145,0.000716,OK
2168,20,2,13,334,384,4342,7168,1024,8,42.9,1487,0.000715,OK
2168,20,3,13,501,512,6513,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2168,21,1,13,167,256,2171,7168,2048,8,55.7,1144,0.000717,OK
2168,21,2,13,334,384,4342,7168,1024,8,42.8,1489,0.000714,OK
2168,21,3,13,501,512,6513,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2168,22,1,12,181,256,2172,7168,2048,8,54.0,1180,0.000717,OK
2168,22,2,12,362,384,4344,7168,1024,8,40.2,1587,0.000716,OK
2168,22,3,12,542,640,6504,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2168,23,1,12,181,256,2172,7168,2048,8,54.1,1179,0.000716,OK
2168,23,2,12,362,384,4344,7168,1024,8,40.4,1579,0.000715,OK
2168,23,3,12,542,640,6504,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2168,24,1,11,198,256,2178,7168,2048,8,47.9,1335,0.000718,OK
2168,24,2,11,395,512,4345,7168,1024,8,45.3,1409,0.000717,OK
2168,24,3,11,592,640,6512,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2168,25,1,11,198,256,2178,7168,2048,8,48.3,1324,0.000715,OK
2168,25,2,11,395,512,4345,7168,1024,8,45.2,1410,0.000717,OK
2168,26,1,10,217,256,2170,7168,2048,8,46.5,1369,0.000716,OK
2168,26,2,10,434,512,4340,7168,1024,8,41.6,1530,0.000715,OK
2168,27,1,10,217,256,2170,7168,2048,8,46.6,1367,0.000717,OK
2168,27,2,10,434,512,4340,7168,1024,8,41.3,1543,0.000715,OK
2168,28,1,10,217,256,2170,7168,2048,8,46.6,1367,0.000716,OK
2168,28,2,10,434,512,4340,7168,1024,8,41.5,1537,0.000716,OK
2168,29,1,9,241,256,2169,7168,2048,8,41.2,1545,0.000715,OK
2168,29,2,9,482,512,4338,7168,1024,8,38.3,1664,0.000715,OK
2168,30,1,9,241,256,2169,7168,2048,8,41.1,1550,0.000714,OK
2168,30,2,9,482,512,4338,7168,1024,8,38.2,1667,0.000716,OK
2168,31,1,9,241,256,2169,7168,2048,8,41.5,1536,0.000716,OK
2168,31,2,9,482,512,4338,7168,1024,8,38.3,1662,0.000715,OK
2168,32,1,8,271,384,2168,7168,2048,8,49.3,1292,0.000716,OK
2168,32,2,8,542,640,4336,7168,1024,8,40.1,1589,0.000716,OK
2168,33,1,8,271,384,2168,7168,2048,8,49.3,1291,0.000715,OK
2168,33,2,8,542,640,4336,7168,1024,8,40.0,1591,0.000715,OK
2168,34,1,8,271,384,2168,7168,2048,8,49.4,1289,0.000717,OK
2168,34,2,8,542,640,4336,7168,1024,8,40.3,1581,0.000715,OK
2168,35,1,8,271,384,2168,7168,2048,8,49.4,1288,0.000715,OK
2168,35,2,8,542,640,4336,7168,1024,8,40.2,1583,0.000714,OK
2168,36,1,8,271,384,2168,7168,2048,8,49.3,1290,0.000715,OK
2168,36,2,8,542,640,4336,7168,1024,8,40.1,1587,0.000715,OK
2168,37,1,7,310,384,2170,7168,2048,8,44.9,1418,0.000716,OK
2168,38,1,7,310,384,2170,7168,2048,8,44.7,1426,0.000716,OK
2168,39,1,7,310,384,2170,7168,2048,8,44.9,1418,0.000715,OK
2168,40,1,7,310,384,2170,7168,2048,8,44.7,1424,0.000715,OK
2168,41,1,7,310,384,2170,7168,2048,8,44.7,1426,0.000714,OK
2168,42,1,7,310,384,2170,7168,2048,8,44.8,1423,0.000714,OK
2168,43,1,6,362,384,2172,7168,2048,8,37.7,1691,0.000714,OK
2168,44,1,6,362,384,2172,7168,2048,8,37.8,1688,0.000715,OK
2168,45,1,6,362,384,2172,7168,2048,8,37.7,1692,0.000714,OK
2168,46,1,6,362,384,2172,7168,2048,8,37.9,1683,0.000715,OK
2168,47,1,6,362,384,2172,7168,2048,8,37.8,1688,0.000714,OK
2168,48,1,6,362,384,2172,7168,2048,8,38.0,1678,0.000715,OK
2168,49,1,6,362,384,2172,7168,2048,8,37.7,1692,0.000714,OK
2168,50,1,6,362,384,2172,7168,2048,8,37.9,1681,0.000715,OK
2168,51,1,6,362,384,2172,7168,2048,8,37.6,1696,0.000715,OK
2168,52,1,5,434,512,2170,7168,2048,8,41.1,1550,0.000715,OK
2168,53,1,5,434,512,2170,7168,2048,8,41.2,1548,0.000713,OK
2168,54,1,5,434,512,2170,7168,2048,8,41.1,1552,0.000715,OK
2168,55,1,5,434,512,2170,7168,2048,8,41.0,1555,0.000714,OK
2168,56,1,5,434,512,2170,7168,2048,8,41.1,1550,0.000714,OK
2168,57,1,5,434,512,2170,7168,2048,8,41.0,1554,0.000716,OK
2168,58,1,5,434,512,2170,7168,2048,8,41.2,1547,0.000715,OK
2168,59,1,5,434,512,2170,7168,2048,8,41.2,1548,0.000715,OK
2168,60,1,5,434,512,2170,7168,2048,8,41.2,1546,0.000715,OK
2168,61,1,5,434,512,2170,7168,2048,8,41.0,1553,0.000714,OK
2168,62,1,5,434,512,2170,7168,2048,8,41.2,1546,0.000717,OK
2168,63,1,5,434,512,2170,7168,2048,8,41.0,1553,0.000714,OK
2168,64,1,4,542,640,2168,7168,2048,8,39.7,1605,0.000714,OK
2168,65,1,4,542,640,2168,7168,2048,8,39.8,1600,0.000715,OK
2168,66,1,4,542,640,2168,7168,2048,8,39.7,1602,0.000714,OK
2168,67,1,4,542,640,2168,7168,2048,8,39.6,1608,0.000714,OK
2168,68,1,4,542,640,2168,7168,2048,8,39.7,1605,0.000714,OK
2168,69,1,4,542,640,2168,7168,2048,8,39.7,1602,0.000715,OK
2168,70,1,4,542,640,2168,7168,2048,8,39.7,1602,0.000716,OK
2168,71,1,4,542,640,2168,7168,2048,8,39.7,1602,0.000714,OK
2168,72,1,4,542,640,2168,7168,2048,8,39.7,1604,0.000715,OK
2304,1,1,256,9,128,2304,7168,2048,8,611.4,111,0.000736,OK
2304,1,2,256,18,128,4608,7168,1024,8,346.3,195,0.000732,OK
2304,1,3,256,27,128,6912,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,4,256,36,128,9216,7168,512,8,229.1,295,0.000732,OK
2304,1,5,256,45,128,11520,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,6,256,54,128,13824,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,7,256,63,128,16128,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,8,256,72,128,18432,7168,256,8,153.4,441,0.000726,OK
2304,1,9,256,81,128,20736,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,10,256,90,128,23040,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,11,256,99,128,25344,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,12,256,108,128,27648,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,13,256,117,128,29952,7168,158,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,14,256,126,128,32256,7168,147,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,15,256,135,256,34560,7168,137,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,16,256,144,256,36864,7168,128,8,204.0,332,0.000726,OK
2304,1,17,256,153,256,39168,7168,121,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,18,256,162,256,41472,7168,114,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,19,256,171,256,43776,7168,108,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,20,256,180,256,46080,7168,103,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,21,256,189,256,48384,7168,98,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,22,256,198,256,50688,7168,94,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,23,256,207,256,52992,7168,90,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,24,256,216,256,55296,7168,86,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,25,256,225,256,57600,7168,82,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,26,256,234,256,59904,7168,79,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,27,256,243,256,62208,7168,76,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,28,256,252,256,64512,7168,74,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,29,256,261,384,66816,7168,71,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,30,256,270,384,69120,7168,69,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,31,256,279,384,71424,7168,67,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,32,256,288,384,73728,7168,64,8,292.3,231,0.000728,OK
2304,1,33,256,297,384,76032,7168,63,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,34,256,306,384,78336,7168,61,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,35,256,315,384,80640,7168,59,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,36,256,324,384,82944,7168,57,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,37,256,333,384,85248,7168,56,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,38,256,342,384,87552,7168,54,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,39,256,351,384,89856,7168,53,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,40,256,360,384,92160,7168,52,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,41,256,369,384,94464,7168,50,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,42,256,378,384,96768,7168,49,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,43,256,387,512,99072,7168,48,8,493.2,138,0.000727,OK
2304,1,44,256,396,512,101376,7168,47,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,45,256,405,512,103680,7168,46,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,46,256,414,512,105984,7168,45,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,47,256,423,512,108288,7168,44,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,48,256,432,512,110592,7168,43,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,49,256,441,512,112896,7168,42,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,50,256,450,512,115200,7168,41,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,51,256,459,512,117504,7168,41,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,52,256,468,512,119808,7168,40,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,53,256,477,512,122112,7168,39,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,54,256,486,512,124416,7168,38,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,55,256,495,512,126720,7168,38,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,56,256,504,512,129024,7168,37,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,57,256,513,640,131328,7168,36,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,58,256,522,640,133632,7168,36,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,59,256,531,640,135936,7168,35,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,60,256,540,640,138240,7168,35,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,61,256,549,640,140544,7168,34,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,62,256,558,640,142848,7168,34,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,63,256,567,640,145152,7168,33,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,64,256,576,640,147456,7168,32,8,464.6,146,0.000732,OK
2304,1,65,256,585,640,149760,7168,32,8,463.9,148,0.000726,OK
2304,1,66,256,594,640,152064,7168,32,8,463.3,151,0.000731,OK
2304,1,67,256,603,640,154368,7168,31,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,68,256,612,640,156672,7168,31,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,69,256,621,640,158976,7168,30,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,70,256,630,640,161280,7168,30,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,71,256,639,640,163584,7168,29,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,1,72,256,648,768,165888,7168,29,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,1,128,18,128,2304,7168,2048,8,314.1,215,0.000724,OK
2304,2,2,128,36,128,4608,7168,1024,8,179.3,377,0.000725,OK
2304,2,3,128,54,128,6912,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,4,128,72,128,9216,7168,512,8,117.7,575,0.000720,OK
2304,2,5,128,90,128,11520,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,6,128,108,128,13824,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,7,128,126,128,16128,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,8,128,144,256,18432,7168,256,8,122.0,555,0.000725,OK
2304,2,9,128,162,256,20736,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,10,128,180,256,23040,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,11,128,198,256,25344,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,12,128,216,256,27648,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,13,128,234,256,29952,7168,158,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,14,128,252,256,32256,7168,147,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,15,128,270,384,34560,7168,137,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,16,128,288,384,36864,7168,128,8,146.2,463,0.000723,OK
2304,2,17,128,306,384,39168,7168,121,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,18,128,324,384,41472,7168,114,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,19,128,342,384,43776,7168,108,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,20,128,360,384,46080,7168,103,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,21,128,378,384,48384,7168,98,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,22,128,396,512,50688,7168,94,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,23,128,414,512,52992,7168,90,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,24,128,432,512,55296,7168,86,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,25,128,450,512,57600,7168,82,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
2304,2,26,128,468,512,59904,7168,79,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
